,Data,cotacao_minerio,INCC,desocupacao_trim,cotacao_VALE3,PIB_trimestral
1585,2018-06-28,64.81,733.984,7.9,34.71,0.79
1586,2018-06-29,64.8,733.984,7.9,35.08,0.79
1587,2018-07-02,64.13,733.984,7.9,34.49,0.79
1588,2018-07-03,64.09,733.984,7.9,33.92,0.79
1589,2018-07-05,63.06,733.984,7.9,35.16,0.79
1590,2018-07-06,62.99,733.984,7.9,35.61,0.79
1591,2018-07-09,63.13,733.984,7.9,35.61,0.79
1592,2018-07-10,63.19,733.984,7.9,35.04,0.79
1593,2018-07-11,63.18,733.984,7.9,34.56,0.79
1594,2018-07-12,63.21,733.984,7.9,35.69,0.79
1595,2018-07-13,63.24,733.984,7.9,35.59,0.79
1596,2018-07-16,63.33,733.984,7.9,35.37,0.79
1597,2018-07-17,63.1,733.984,7.9,35.86,0.79
1598,2018-07-18,63.3,733.984,7.9,36.39,0.79
1599,2018-07-19,63.58,733.984,7.9,34.96,0.79
1600,2018-07-20,63.61,733.984,7.9,34.46,0.79
1601,2018-07-23,63.73,733.984,7.9,35.08,0.79
1602,2018-07-24,63.83,733.984,7.9,36.29,0.79
1603,2018-07-25,63.87,733.984,7.9,36.61,0.79
1604,2018-07-26,63.93,733.984,7.9,37.33,0.79
1605,2018-07-27,64.08,733.984,7.9,37.81,0.79
1606,2018-07-30,64.2,733.984,7.9,38.43,0.79
1607,2018-07-31,64.35,733.984,7.9,38.79,0.79
1608,2018-08-01,66.66,739.583,7.7,37.53,0.79
1609,2018-08-02,66.86,739.583,7.7,37.38,0.79
1610,2018-08-03,68.24,739.583,7.7,38.24,0.79
1611,2018-08-06,69.08,739.583,7.7,38.13,0.79
1612,2018-08-07,69.35,739.583,7.7,38.39,0.79
1613,2018-08-08,68.81,739.583,7.7,38.13,0.79
1614,2018-08-09,68.94,739.583,7.7,37.73,0.79
1615,2018-08-10,68.58,739.583,7.7,37.63,0.79
1616,2018-08-13,68.55,739.583,7.7,38.05,0.79
1617,2018-08-14,67.96,739.583,7.7,38.4,0.79
1618,2018-08-15,67.72,739.583,7.7,36.69,0.79
1619,2018-08-16,67.59,739.583,7.7,36.18,0.79
1620,2018-08-17,67.99,739.583,7.7,36.97,0.79
1621,2018-08-20,67.95,739.583,7.7,37.43,0.79
1622,2018-08-21,67.65,739.583,7.7,37.65,0.79
1623,2018-08-22,67.69,739.583,7.7,38.79,0.79
1624,2018-08-23,67.54,739.583,7.7,38.82,0.79
1625,2018-08-24,67.48,739.583,7.7,39.41,0.79
1626,2018-08-27,67.42,739.583,7.7,40.51,0.79
1627,2018-08-28,67.35,739.583,7.7,40.5,0.79
1628,2018-08-29,67.28,739.583,7.7,40.19,0.79
1629,2018-08-30,67.21,739.583,7.7,39.71,0.79
1630,2018-08-31,67.16,739.583,7.7,39.02,0.79
1631,2018-09-04,66.64,739.583,7.7,37.84,0.79
1632,2018-09-05,67.22,739.583,7.7,37.95,0.79
1633,2018-09-06,68.13,739.583,7.7,38.92,0.79
1634,2018-09-07,68.07,739.583,7.7,38.92,0.79
1635,2018-09-10,68.17,739.583,7.7,38.73,0.79
1636,2018-09-11,67.78,739.583,7.7,38.27,0.79
1637,2018-09-12,67.98,739.583,7.7,38.9,0.79
1638,2018-09-13,68.31,739.583,7.7,39.14,0.79
1639,2018-09-14,68.43,739.583,7.7,40.17,0.79
1640,2018-09-17,68.57,739.583,7.7,40.05,0.79
1641,2018-09-18,68.59,739.583,7.7,41.73,0.79
1642,2018-09-19,68.67,739.583,7.7,42.63,0.79
1643,2018-09-20,68.67,739.583,7.7,43.17,0.79
1644,2018-09-21,68.69,739.583,7.7,44.4,0.79
1645,2018-09-24,68.68,739.583,7.7,43.81,0.79
1646,2018-09-25,68.62,739.583,7.7,45.27,0.79
1647,2018-09-26,68.66,739.583,7.7,43.67,0.79
1648,2018-09-27,68.69,739.583,7.7,43.29,0.79
1649,2018-09-28,68.73,739.583,7.7,43.53,0.79
1650,2018-10-01,68.4,743.866,7.5,43.96,0.79
1651,2018-10-02,68.84,743.866,7.5,44.54,0.79
1652,2018-10-03,69.08,743.866,7.5,43.63,0.79
1653,2018-10-04,68.51,743.866,7.5,42.79,0.79
1654,2018-10-05,69.24,743.866,7.5,41.84,0.79
1655,2018-10-08,69.29,743.866,7.5,41.52,0.79
1656,2018-10-09,70.09,743.866,7.5,41.96,0.79
1657,2018-10-10,70.39,743.866,7.5,40.67,0.79
1658,2018-10-11,70.24,743.866,7.5,41.1,0.79
1659,2018-10-12,70.49,743.866,7.5,41.1,0.79
1660,2018-10-15,70.56,743.866,7.5,41.97,0.79
1661,2018-10-16,70.58,743.866,7.5,41.99,0.79
1662,2018-10-17,71.4,743.866,7.5,42.79,0.79
1663,2018-10-18,71.4,743.866,7.5,41.12,0.79
1664,2018-10-19,71.4,743.866,7.5,41.14,0.79
1665,2018-10-22,71.71,743.866,7.5,42.48,0.79
1666,2018-10-23,71.79,743.866,7.5,41.3,0.79
1667,2018-10-24,72.05,743.866,7.5,39.61,0.79
1668,2018-10-25,72.22,743.866,7.5,39.74,0.79
1669,2018-10-26,72.41,743.866,7.5,40.46,0.79
1670,2018-10-29,72.58,743.866,7.5,38.64,0.79
1671,2018-10-30,72.7,743.866,7.5,39.2,0.79
1672,2018-10-31,72.81,743.866,7.5,41.27,0.79
1673,2018-11-01,72.99,744.865,7.4,41.85,0.79
1674,2018-11-02,72.92,744.865,7.4,41.85,0.79
1675,2018-11-05,73.9,744.865,7.4,41.87,0.79
1676,2018-11-06,74.18,744.865,7.4,41.65,0.79
1677,2018-11-07,74.18,744.865,7.4,41.91,0.79
1678,2018-11-08,75.01,744.865,7.4,41.5,0.79
1679,2018-11-09,75.58,744.865,7.4,39.77,0.79
1680,2018-11-12,75.27,744.865,7.4,39.92,0.79
1681,2018-11-13,74.98,744.865,7.4,40.95,0.79
1682,2018-11-14,74.81,744.865,7.4,40.14,0.79
1683,2018-11-15,74.95,744.865,7.4,40.14,0.79
1684,2018-11-16,75.08,744.865,7.4,40.86,0.79
1685,2018-11-19,75.3,744.865,7.4,40.29,0.79
1686,2018-11-20,74.88,744.865,7.4,40.29,0.79
1687,2018-11-21,74.86,744.865,7.4,39.68,0.79
1688,2018-11-23,74.21,744.865,7.4,36.64,0.79
1689,2018-11-26,73.58,744.865,7.4,36.47,0.79
1690,2018-11-27,73.14,744.865,7.4,36.33,0.79
1691,2018-11-28,72.92,744.865,7.4,38.06,0.79
1692,2018-11-29,72.6,744.865,7.4,37.84,0.79
1693,2018-11-30,72.28,744.865,7.4,38.42,0.79
1694,2018-12-03,65.57,744.865,7.4,39.38,0.79
1695,2018-12-04,66.83,744.865,7.4,38.48,0.79
1696,2018-12-05,67.55,744.865,7.4,38.42,0.79
1697,2018-12-06,66.0,744.865,7.4,38.06,0.79
1698,2018-12-07,66.76,744.865,7.4,37.33,0.79
1699,2018-12-10,66.51,744.865,7.4,36.53,0.79
1700,2018-12-11,66.74,744.865,7.4,36.82,0.79
1701,2018-12-12,66.82,744.865,7.4,36.66,0.79
1702,2018-12-13,67.26,744.865,7.4,36.82,0.79
1703,2018-12-14,67.89,744.865,7.4,37.03,0.79
1704,2018-12-17,68.12,744.865,7.4,37.3,0.79
1705,2018-12-18,68.49,744.865,7.4,37.43,0.79
1706,2018-12-19,68.69,744.865,7.4,36.39,0.79
1707,2018-12-20,69.12,744.865,7.4,36.25,0.79
1708,2018-12-21,68.99,744.865,7.4,37.01,0.79
1709,2018-12-24,68.79,744.865,7.4,37.01,0.79
1710,2018-12-26,68.83,744.865,7.4,36.71,0.79
1711,2018-12-27,69.0,744.865,7.4,36.02,0.79
1712,2018-12-28,69.2,744.865,7.4,37.11,0.79
1713,2018-12-31,69.2,744.865,7.4,37.11,1.55
1714,2019-01-02,71.06,744.865,7.4,37.18,1.55
1715,2019-01-03,72.23,744.865,7.4,35.66,1.55
1716,2019-01-04,73.09,744.865,7.4,37.98,1.55
1717,2019-01-07,74.15,744.865,7.4,37.78,1.55
1718,2019-01-08,74.21,744.865,7.4,38.14,1.55
1719,2019-01-09,74.06,744.865,7.4,39.07,1.55
1720,2019-01-10,73.98,744.865,7.4,38.64,1.55
1721,2019-01-11,74.22,744.865,7.4,38.12,1.55
1722,2019-01-14,74.21,744.865,7.4,38.28,1.55
1723,2019-01-15,74.31,744.865,7.4,38.1,1.55
1724,2019-01-16,74.43,744.865,7.4,38.32,1.55
1725,2019-01-17,74.51,744.865,7.4,39.47,1.55
1726,2019-01-18,75.15,744.865,7.4,39.85,1.55
1727,2019-01-22,74.55,744.865,7.4,40.08,1.55
1728,2019-01-23,74.58,744.865,7.4,40.5,1.55
1729,2019-01-24,74.61,744.865,7.4,40.86,1.55
1730,2019-01-25,74.64,744.865,7.4,40.86,1.55
1731,2019-01-28,75.3,744.865,7.4,30.84,1.55
1732,2019-01-29,75.49,744.865,7.4,31.1,1.55
1733,2019-01-30,75.6,744.865,7.4,33.91,1.55
1734,2019-01-31,76.03,744.865,7.4,33.11,1.55
1735,2019-02-01,86.93,750.18,7.9,33.66,1.55
1736,2019-02-04,86.53,750.18,7.9,32.52,1.55
1737,2019-02-05,88.16,750.18,7.9,32.49,1.55
1738,2019-02-06,88.98,750.18,7.9,30.9,1.55
1739,2019-02-07,92.29,750.18,7.9,30.27,1.55
1740,2019-02-08,92.13,750.18,7.9,31.41,1.55
1741,2019-02-11,90.82,750.18,7.9,30.58,1.55
1742,2019-02-12,88.44,750.18,7.9,32.24,1.55
1743,2019-02-13,88.02,750.18,7.9,33.1,1.55
1744,2019-02-14,88.35,750.18,7.9,33.23,1.55
1745,2019-02-15,88.56,750.18,7.9,33.39,1.55
1746,2019-02-19,88.53,750.18,7.9,33.1,1.55
1747,2019-02-20,88.46,750.18,7.9,33.33,1.55
1748,2019-02-21,88.03,750.18,7.9,33.02,1.55
1749,2019-02-22,88.16,750.18,7.9,34.2,1.55
1750,2019-02-25,87.94,750.18,7.9,34.29,1.55
1751,2019-02-26,87.7,750.18,7.9,34.35,1.55
1752,2019-02-27,87.47,750.18,7.9,34.08,1.55
1753,2019-02-28,87.33,750.18,7.9,34.28,1.55
1754,2019-03-01,85.98,752.524,8.1,34.01,1.55
1755,2019-03-04,85.42,752.524,8.1,34.01,1.55
1756,2019-03-05,86.51,752.524,8.1,34.01,1.55
1757,2019-03-06,85.79,752.524,8.1,34.97,1.55
1758,2019-03-07,86.76,752.524,8.1,35.56,1.55
1759,2019-03-08,85.15,752.524,8.1,35.55,1.55
1760,2019-03-11,84.53,752.524,8.1,36.3,1.55
1761,2019-03-12,85.31,752.524,8.1,36.37,1.55
1762,2019-03-13,85.01,752.524,8.1,36.9,1.55
1763,2019-03-14,85.98,752.524,8.1,36.9,1.55
1764,2019-03-15,86.12,752.524,8.1,36.79,1.55
1765,2019-03-18,86.28,752.524,8.1,36.72,1.55
1766,2019-03-19,86.23,752.524,8.1,37.77,1.55
1767,2019-03-20,85.41,752.524,8.1,36.79,1.55
1768,2019-03-21,85.65,752.524,8.1,37.03,1.55
1769,2019-03-22,85.89,752.524,8.1,36.42,1.55
1770,2019-03-25,85.82,752.524,8.1,36.06,1.55
1771,2019-03-26,85.8,752.524,8.1,36.59,1.55
1772,2019-03-27,85.72,752.524,8.1,36.1,1.55
1773,2019-03-28,85.64,752.524,8.1,35.88,1.55
1774,2019-03-29,85.7,752.524,8.1,37.06,1.55
1775,2019-04-01,87.52,755.373,8.0,38.28,1.55
1776,2019-04-02,89.5,755.373,8.0,37.57,1.55
1777,2019-04-03,92.15,755.373,8.0,37.68,1.55
1778,2019-04-04,92.53,755.373,8.0,37.96,1.55
1779,2019-04-05,91.81,755.373,8.0,37.83,1.55
1780,2019-04-08,93.63,755.373,8.0,38.85,1.55
1781,2019-04-09,92.72,755.373,8.0,38.1,1.55
1782,2019-04-10,92.6,755.373,8.0,37.67,1.55
1783,2019-04-11,93.6,755.373,8.0,37.69,1.55
1784,2019-04-12,93.79,755.373,8.0,37.46,1.55
1785,2019-04-15,93.97,755.373,8.0,37.35,1.55
1786,2019-04-16,93.44,755.373,8.0,38.64,1.55
1787,2019-04-17,92.96,755.373,8.0,38.02,1.55
1788,2019-04-18,92.91,755.373,8.0,38.26,1.55
1789,2019-04-22,93.2,755.373,8.0,37.33,1.55
1790,2019-04-23,93.29,755.373,8.0,37.78,1.55
1791,2019-04-24,92.95,755.373,8.0,36.65,1.55
1792,2019-04-25,93.14,755.373,8.0,36.63,1.55
1793,2019-04-26,93.16,755.373,8.0,36.69,1.55
1794,2019-04-29,93.17,755.373,8.0,36.57,1.55
1795,2019-04-30,93.24,755.373,8.0,36.46,1.55
1796,2019-05-01,93.65,755.625,7.9,36.46,1.55
1797,2019-05-02,93.6,755.625,7.9,35.62,1.55
1798,2019-05-03,93.81,755.625,7.9,36.68,1.55
1799,2019-05-06,93.51,755.625,7.9,36.14,1.55
1800,2019-05-07,94.75,755.625,7.9,36.17,1.55
1801,2019-05-08,94.19,755.625,7.9,35.66,1.55
1802,2019-05-09,94.24,755.625,7.9,35.32,1.55
1803,2019-05-10,95.08,755.625,7.9,35.99,1.55
1804,2019-05-13,94.38,755.625,7.9,34.52,1.55
1805,2019-05-14,93.88,755.625,7.9,34.63,1.55
1806,2019-05-15,94.82,755.625,7.9,34.9,1.55
1807,2019-05-16,96.13,755.625,7.9,33.77,1.55
1808,2019-05-17,96.34,755.625,7.9,34.73,1.55
1809,2019-05-20,96.38,755.625,7.9,34.02,1.55
1810,2019-05-21,96.56,755.625,7.9,34.5,1.55
1811,2019-05-22,97.04,755.625,7.9,34.54,1.55
1812,2019-05-23,97.31,755.625,7.9,34.8,1.55
1813,2019-05-24,98.14,755.625,7.9,35.16,1.55
1814,2019-05-28,98.38,755.625,7.9,36.57,1.55
1815,2019-05-29,98.59,755.625,7.9,36.17,1.55
1816,2019-05-30,98.72,755.625,7.9,36.39,1.55
1817,2019-05-31,98.76,755.625,7.9,35.66,1.55
1818,2019-06-03,96.28,755.625,7.9,35.54,1.55
1819,2019-06-04,98.39,755.625,7.9,35.74,1.55
1820,2019-06-05,98.32,755.625,7.9,35.22,1.55
1821,2019-06-06,97.76,755.625,7.9,35.51,1.55
1822,2019-06-07,97.78,755.625,7.9,35.41,1.55
1823,2019-06-10,99.26,755.625,7.9,35.18,1.55
1824,2019-06-11,102.76,755.625,7.9,37.43,1.55
1825,2019-06-12,102.99,755.625,7.9,37.47,1.55
1826,2019-06-13,106.29,755.625,7.9,37.73,1.55
1827,2019-06-14,104.33,755.625,7.9,37.41,1.55
1828,2019-06-17,104.17,755.625,7.9,36.53,1.55
1829,2019-06-18,105.79,755.625,7.9,37.84,1.55
1830,2019-06-19,106.2,755.625,7.9,38.06,1.55
1831,2019-06-20,107.21,755.625,7.9,38.06,1.55
1832,2019-06-21,107.54,755.625,7.9,38.16,1.55
1833,2019-06-24,108.99,755.625,7.9,38.13,1.55
1834,2019-06-25,107.93,755.625,7.9,37.39,1.55
1835,2019-06-26,109.19,755.625,7.9,37.54,1.55
1836,2019-06-27,108.72,755.625,7.9,37.62,1.55
1837,2019-06-28,109.18,755.625,7.9,37.71,1.55
1838,2019-07-01,119.45,766.699,7.6,39.04,1.55
1839,2019-07-02,123.19,766.699,7.6,37.4,1.55
1840,2019-07-03,123.16,766.699,7.6,37.33,1.55
1841,2019-07-05,117.1,766.699,7.6,36.65,1.55
1842,2019-07-08,119.17,766.699,7.6,37.08,1.55
1843,2019-07-09,121.35,766.699,7.6,37.08,1.55
1844,2019-07-10,120.84,766.699,7.6,37.94,1.55
1845,2019-07-11,120.32,766.699,7.6,37.88,1.55
1846,2019-07-12,120.25,766.699,7.6,37.7,1.55
1847,2019-07-15,121.18,766.699,7.6,38.34,1.55
1848,2019-07-16,121.19,766.699,7.6,38.61,1.55
1849,2019-07-17,121.14,766.699,7.6,38.34,1.55
1850,2019-07-18,120.87,766.699,7.6,38.27,1.55
1851,2019-07-19,120.99,766.699,7.6,38.37,1.55
1852,2019-07-22,120.01,766.699,7.6,38.17,1.55
1853,2019-07-23,120.42,766.699,7.6,37.67,1.55
1854,2019-07-24,120.25,766.699,7.6,36.86,1.55
1855,2019-07-25,120.09,766.699,7.6,36.74,1.55
1856,2019-07-26,120.11,766.699,7.6,36.55,1.55
1857,2019-07-29,120.02,766.699,7.6,36.58,1.55
1858,2019-07-30,120.09,766.699,7.6,36.39,1.55
1859,2019-07-31,120.02,766.699,7.6,36.25,1.55
1860,2019-08-01,112.02,769.951,7.6,35.22,1.55
1861,2019-08-02,106.51,769.951,7.6,34.82,1.55
1862,2019-08-05,100.34,769.951,7.6,33.48,1.55
1863,2019-08-06,99.51,769.951,7.6,33.93,1.55
1864,2019-08-07,96.56,769.951,7.6,33.83,1.55
1865,2019-08-08,97.37,769.951,7.6,34.33,1.55
1866,2019-08-09,93.61,769.951,7.6,33.1,1.55
1867,2019-08-12,95.01,769.951,7.6,32.86,1.55
1868,2019-08-13,95.11,769.951,7.6,33.84,1.55
1869,2019-08-14,95.71,769.951,7.6,32.66,1.55
1870,2019-08-15,93.76,769.951,7.6,31.94,1.55
1871,2019-08-16,93.61,769.951,7.6,31.79,1.55
1872,2019-08-19,94.36,769.951,7.6,31.77,1.55
1873,2019-08-20,94.02,769.951,7.6,31.9,1.55
1874,2019-08-21,92.01,769.951,7.6,32.13,1.55
1875,2019-08-22,92.73,769.951,7.6,31.94,1.55
1876,2019-08-23,92.88,769.951,7.6,31.5,1.55
1877,2019-08-26,92.45,769.951,7.6,31.15,1.55
1878,2019-08-27,92.06,769.951,7.6,31.53,1.55
1879,2019-08-28,91.63,769.951,7.6,31.64,1.55
1880,2019-08-29,91.16,769.951,7.6,32.82,1.55
1881,2019-08-30,90.91,769.951,7.6,33.16,1.55
1882,2019-09-03,89.55,769.951,7.6,33.13,1.55
1883,2019-09-04,91.57,769.951,7.6,33.85,1.55
1884,2019-09-05,90.72,769.951,7.6,33.85,1.55
1885,2019-09-06,89.44,769.951,7.6,33.8,1.55
1886,2019-09-09,91.23,769.951,7.6,34.85,1.55
1887,2019-09-10,91.37,769.951,7.6,35.11,1.55
1888,2019-09-11,92.34,769.951,7.6,34.9,1.55
1889,2019-09-12,94.14,769.951,7.6,36.16,1.55
1890,2019-09-13,94.77,769.951,7.6,36.23,1.55
1891,2019-09-16,94.37,769.951,7.6,35.36,1.55
1892,2019-09-17,94.03,769.951,7.6,35.59,1.55
1893,2019-09-18,93.97,769.951,7.6,35.22,1.55
1894,2019-09-19,93.46,769.951,7.6,35.16,1.55
1895,2019-09-20,93.38,769.951,7.6,35.24,1.55
1896,2019-09-23,93.49,769.951,7.6,35.0,1.55
1897,2019-09-24,93.21,769.951,7.6,34.15,1.55
1898,2019-09-25,92.97,769.951,7.6,34.83,1.55
1899,2019-09-26,92.95,769.951,7.6,34.83,1.55
1900,2019-09-27,92.89,769.951,7.6,34.68,1.55
1901,2019-09-30,92.91,769.951,7.6,34.75,1.11
1902,2019-10-01,92.16,774.939,7.5,34.72,1.11
1903,2019-10-02,92.26,774.939,7.5,32.82,1.11
1904,2019-10-03,92.26,774.939,7.5,33.07,1.11
1905,2019-10-04,92.18,774.939,7.5,33.91,1.11
1906,2019-10-07,92.55,774.939,7.5,33.51,1.11
1907,2019-10-08,93.53,774.939,7.5,32.98,1.11
1908,2019-10-09,91.59,774.939,7.5,33.24,1.11
1909,2019-10-10,93.01,774.939,7.5,34.38,1.11
1910,2019-10-11,92.86,774.939,7.5,35.4,1.11
1911,2019-10-14,92.23,774.939,7.5,34.92,1.11
1912,2019-10-15,92.62,774.939,7.5,34.87,1.11
1913,2019-10-16,91.4,774.939,7.5,34.06,1.11
1914,2019-10-17,90.01,774.939,7.5,33.99,1.11
1915,2019-10-18,90.76,774.939,7.5,33.5,1.11
1916,2019-10-21,90.58,774.939,7.5,34.36,1.11
1917,2019-10-22,90.53,774.939,7.5,34.42,1.11
1918,2019-10-23,90.45,774.939,7.5,34.28,1.11
1919,2019-10-24,90.11,774.939,7.5,34.02,1.11
1920,2019-10-25,90.22,774.939,7.5,35.34,1.11
1921,2019-10-28,90.23,774.939,7.5,35.44,1.11
1922,2019-10-29,90.03,774.939,7.5,35.4,1.11
1923,2019-10-30,89.8,774.939,7.5,35.36,1.11
1924,2019-10-31,89.55,774.939,7.5,34.35,1.11
1925,2019-11-01,83.55,775.225,7.2,35.25,1.11
1926,2019-11-04,82.85,775.225,7.2,36.26,1.11
1927,2019-11-05,82.85,775.225,7.2,36.29,1.11
1928,2019-11-06,82.98,775.225,7.2,36.16,1.11
1929,2019-11-07,82.55,775.225,7.2,36.47,1.11
1930,2019-11-08,80.36,775.225,7.2,35.79,1.11
1931,2019-11-11,80.3,775.225,7.2,35.03,1.11
1932,2019-11-12,81.36,775.225,7.2,34.86,1.11
1933,2019-11-13,81.26,775.225,7.2,34.29,1.11
1934,2019-11-14,82.52,775.225,7.2,34.2,1.11
1935,2019-11-15,82.8,775.225,7.2,34.2,1.11
1936,2019-11-18,82.93,775.225,7.2,34.65,1.11
1937,2019-11-19,83.19,775.225,7.2,35.06,1.11
1938,2019-11-20,83.35,775.225,7.2,35.06,1.11
1939,2019-11-21,83.55,775.225,7.2,35.24,1.11
1940,2019-11-22,83.79,775.225,7.2,36.41,1.11
1941,2019-11-25,84.29,775.225,7.2,37.01,1.11
1942,2019-11-26,84.35,775.225,7.2,37.27,1.11
1943,2019-11-27,84.42,775.225,7.2,36.81,1.11
1944,2019-11-29,84.68,775.225,7.2,36.37,1.11
1945,2019-12-02,88.11,775.225,7.2,37.36,1.11
1946,2019-12-03,87.65,775.225,7.2,36.69,1.11
1947,2019-12-04,88.27,775.225,7.2,37.06,1.11
1948,2019-12-05,88.34,775.225,7.2,37.08,1.11
1949,2019-12-06,88.56,775.225,7.2,37.37,1.11
1950,2019-12-09,92.04,775.225,7.2,37.43,1.11
1951,2019-12-10,91.36,775.225,7.2,37.26,1.11
1952,2019-12-11,92.05,775.225,7.2,37.72,1.11
1953,2019-12-12,92.04,775.225,7.2,38.53,1.11
1954,2019-12-13,92.27,775.225,7.2,39.12,1.11
1955,2019-12-16,92.1,775.225,7.2,38.82,1.11
1956,2019-12-17,92.09,775.225,7.2,38.82,1.11
1957,2019-12-18,91.99,775.225,7.2,38.91,1.11
1958,2019-12-19,92.0,775.225,7.2,39.3,1.11
1959,2019-12-20,91.74,775.225,7.2,39.87,1.11
1960,2019-12-23,91.72,775.225,7.2,39.72,1.11
1961,2019-12-24,91.7,775.225,7.2,39.72,1.11
1962,2019-12-26,91.61,775.225,7.2,39.87,1.11
1963,2019-12-27,91.55,775.225,7.2,40.04,1.11
1964,2019-12-30,91.52,775.225,7.2,39.82,1.11
1965,2019-12-31,91.53,775.225,7.2,39.82,1.7
1966,2020-01-02,92.58,775.225,7.2,40.59,1.7
1967,2020-01-03,93.41,775.225,7.2,40.29,1.7
1968,2020-01-06,93.85,775.225,7.2,40.05,1.7
1969,2020-01-07,93.73,775.225,7.2,40.34,1.7
1970,2020-01-08,94.61,775.225,7.2,40.35,1.7
1971,2020-01-09,93.57,775.225,7.2,39.82,1.7
1972,2020-01-10,93.56,775.225,7.2,39.86,1.7
1973,2020-01-13,94.03,775.225,7.2,41.31,1.7
1974,2020-01-14,94.83,775.225,7.2,41.56,1.7
1975,2020-01-15,94.59,775.225,7.2,41.43,1.7
1976,2020-01-16,94.55,775.225,7.2,41.21,1.7
1977,2020-01-17,94.81,775.225,7.2,42.58,1.7
1978,2020-01-21,94.8,775.225,7.2,41.86,1.7
1979,2020-01-22,94.76,775.225,7.2,42.06,1.7
1980,2020-01-23,94.4,775.225,7.2,41.46,1.7
1981,2020-01-24,94.35,775.225,7.2,40.19,1.7
1982,2020-01-27,94.01,775.225,7.2,37.73,1.7
1983,2020-01-28,93.6,775.225,7.2,38.25,1.7
1984,2020-01-29,93.34,775.225,7.2,37.91,1.7
1985,2020-01-30,92.9,775.225,7.2,38.47,1.7
1986,2020-01-31,92.44,775.225,7.2,37.55,1.7
1987,2020-02-03,78.33,775.225,7.2,38.03,1.7
1988,2020-02-04,81.63,775.225,7.2,39.05,1.7
1989,2020-02-05,79.87,775.225,7.2,39.58,1.7
1990,2020-02-06,80.96,775.225,7.2,39.8,1.7
1991,2020-02-07,81.65,775.225,7.2,38.92,1.7
1992,2020-02-10,81.25,775.225,7.2,37.49,1.7
1993,2020-02-11,83.36,775.225,7.2,38.88,1.7
1994,2020-02-12,84.47,775.225,7.2,39.64,1.7
1995,2020-02-13,85.14,775.225,7.2,38.95,1.7
1996,2020-02-14,84.86,775.225,7.2,38.1,1.7
1997,2020-02-18,85.43,775.225,7.2,39.44,1.7
1998,2020-02-19,85.7,775.225,7.2,39.45,1.7
1999,2020-02-20,86.15,775.225,7.2,38.99,1.7
2000,2020-02-21,86.42,775.225,7.2,37.45,1.7
2001,2020-02-24,86.56,775.225,7.2,37.45,1.7
2002,2020-02-25,86.73,775.225,7.2,37.45,1.7
2003,2020-02-26,86.67,775.225,7.2,33.88,1.7
2004,2020-02-27,86.58,775.225,7.2,33.22,1.7
2005,2020-02-28,86.46,775.225,7.2,33.1,1.7
